UMAP-1,UMAP-2,Theme #,Theme,Snippet
8.034475,1.3464087,1,Engine,During TO from <Airport  (Domestic)>; the First Officer  Heading HDG(S) who was Pilot Flying; set the power at 50% as re…
7.9686236,1.3202667,1,Engine,We arrived from <Airport> at XA:00 and arrived in <Airport  (Domestic)> before the sun came up. After swapping aircraft …
6.254898,1.2457662,4,Feet,AT THE BEGINNING OF OUR LNDG FLARE AT DCA; A FLOCK OF SEAGULLS PASSED UNDERNEATH THE Aircraft. ONE BIRD WAS INGESTED THR…
6.498411,-0.53691113,4,Feet,AT ABOUT 2000 Feet/Foot ON Compass Locator At  Outer APCH; WE EXPERIENCED AN UNSCHEDULED PITCH TRIM EVENT; WHICH RESULTE…
2.674861,1.0964794,3,Odor,DURING INITIAL CLBOUT; WE NOTICED A SLIGHT ODOR OF SMOKE WHICH FROM EXPERIENCE WE THOUGHT TO BE AIR CONDITIONING (VENTIL…
4.3621106,-0.502573,4,Feet,"WE WERE DSNDING ON THE MILTON 8 Arrival, Arrive INTO LGA WITH A Clearance TO CROSS VIBES AT 13000 Feet/Foot. THE Flight …"
7.932425,5.927066,1,Engine,DURING PUSH BACK; WE LOST ACCUMULATOR PRESSURE ON THE A- 320. OUR COMPANY PROC CALLS FOR BRAKE PRESSURE TO BE PROVIDED B…
6.709432,4.621086,2,Equipment List,PRIOR TO DEPARTING JFK En Route TO SJU; A Maintenance TECHNICIAN ADVISED THE Captain AND I THAT HE HAD DISCOVERED A DAMA…
2.793715,5.2526407,2,Equipment List,SDQ-MIA; A300 Aircraft. 2 Minimum Equipment List PLACARDS WERE PUT ON THIS Flight WHICH WERE ILLEGAL. 1 Minimum Equipmen…
5.316997,1.2203379,4,Feet,WHILE IN Climb THROUGH Flight Level 180; WE RECEIVED A MASTER WARNING AND CLASS I Marker MESSAGE F/Control SPLR FAULT FO…
0.3337472,3.7431889,3,Odor,Auxiliary Power Unit LOST OIL AND OVERHEATED CAUSING THE CABIN TO FILL UP WITH SMOKE. WE VERIFIED NO FIRE AND ELECTED TO…
3.8509188,7.395496,2,Equipment List,PRIOR TO DEP FROM FBU (ENFB) Captain CALLED DISPATCH AND ADVISED THE FUELER COULD ONLY GET 97500 LBS FUEL ONBOARD. THE D…
6.7820706,4.834289,4,Feet,"ABOUT 1 (S,LY) Hour AFTER DEP FROM SEA TO BOS RED LNDG GEAR LIGHTS FLICKERED ON. ABOUT 1 (S,LY) Hour LATER WE LOST THE S…"
4.354197,3.7524347,2,Equipment List,RELEASE AMENDED WITHOUT KNOWLEDGE OR CONCURRENCE OF Captain. FUEL REQUIREMENTS CHANGED BY DISPATCH. CREW DID NOT NOTICE …
5.6181035,0.35260692,4,Feet,ON TKOF ROLL; Captain'S AIRSPD NEEDLE VIBRATED AROUND 60 KTS AS IS EXPECTED. ABOUT THE TIME ONE WOULD EXPECT AIRSPD ALIV…
3.5998173,2.5927076,4,Feet,HAD A CARGO SMOKE WARNING IN CRUISE Flight. ONLY LASTED ABOUT 1/2 SECOND. I TREATED IT AS A SPURIOUS WARNING BECAUSE IT …
6.154712,3.056362,2,Equipment List,AT Approximately XX00AM ON THE MORNING OF JUN/THU/94; AN ORD International Civil Aviation Mechanic CALLED STATING THEY W…
6.5104136,1.0984507,4,Feet,TKOF RWY 28 BWI. Approximately 200 Feet/Foot (GEAR IN TRANSIT); 4 MALLARD DUCKS WERE INGESTED INTO THE L Engine. VIBRATI…
5.068142,-0.38202658,4,Feet,IN CRUISE INITIALLY LOST AUTOFLT -- Flight Control UNIT 1. 25 MINS LATER LOST FCU 1 AND 2. CONTACTED DISPATCH AND Mainte…
2.8829885,5.2108526,2,Equipment List,THIS WAS THE 5TH MORNING OF A 5 DAY TRIP. UPON ARRIVING AT THE Aircraft; PROCEEDED WITH PREFLT Check. CHKING THE ELECTRI…
6.7603517,3.8328078,4,Feet,EXPERIENCED A GREEN Hydraulic System VERT(LY) Vertical FAILURE. WAS En Route CVG-ORY. DIVERTED INTO JFK. DECLARED AN EME…
0.53729063,3.3139653,3,Odor,DEPARTED SJU AT XA57Z En Route TO MIAMI. AT ALMOST TOP OF Climb; Engine ADVISORY CAME ON AND INDICATED OVERHEATED #2 NAC…
4.4507933,2.4071414,4,Feet,"AFTER ABOUT 2 HRS (S,ED HOLD ON 'CC' WITH ENGS SHUT DOWN; THE First Officer  Heading HDG(S) TOOK OUT HIS LAPTOP COMPUTER…"
8.237844,0.12754837,4,Feet,ON APCH TO RWY 21R AT DTW; WE SELECTED FLAPS 2. SLATS WENT TO #2 Position. FLAPS LOCKED UP AT ZERO DEGS EXTENSION. Marke…
6.1316023,1.4388835,4,Feet,JUST AFTER TKOF ENCOUNTERED 2 SEA GULLS. INGESTED 1 SEA GULL INTO #2 Engine. IMMEDIATELY ENCOUNTERED Engine VIBRATIONS. …
0.41934958,3.8650413,3,Odor,Flight FROM EWR TO MCO AT FL280; WE WERE OPERATING WITH #1 GENERATOR PLACARDED Inoperative. THE Auxiliary Power Unit SHU…
4.679307,-0.06864685,4,Feet,WHILE BEING VECTORED FOR A VOR APCH TO RWY 13R AT JFK UNDER THE Control OF NY APCH Control; WE WERE CLRED FROM 5000- 400…
5.5753245,2.2089794,4,Feet,Aircraft WAS IN CRUISE AT FL290 DUE TO THE PRIOR SHUTTING DOWN OF THE #2 PACK FOR OVERHEAD. WE WERE JUST PREPARING TO DS…
0.37746066,3.7808063,3,Odor,AFTER PUSHBACK AND Engine START; Flight ATTENDANT IN REAR RPTED LOUD BANGING NOISE. Captain WENT TO LISTEN AND DECIDED T…
8.002192,0.026685134,4,Feet,Flight Control MALFUNCTION NOT COVERED IN THE Aircraft'S COCKPIT OPERATING MANUAL. OUR FIRST INDICATION OF A PROB WAS 10…
6.5898457,0.48400348,4,Feet,DURING Climb AND CRUISE WE RECEIVED CONTINUOUS LIGHT AIRFRAME VIBRATION. THE VIBRATION WOULD INCREASE AND DECREASE IN IN…
6.3924294,3.937955,4,Feet,ON DEC/XX/94 Aircraft; AN A-320; ARRIVED AT ORD FOR OVERNIGHT Maintenance. A Maintenance CALL WAS ASSIGNED TO CHANGE A P…
4.9577756,-0.1474086,4,Feet,AUTOLAND TO RWY 36 AT DCA. AT THROTTLE RETARD Aircraft LEVELED OFF AT ABOUT 10 Feet/Foot Above Ground Level   AND WOULD …
6.4919786,4.287909,4,Feet,FULLY CONFIGURED; STABLE APCH IN Clear Weather; LIGHT WINDS -- AT Approximately 200 Feet/Foot Above Ground Level   THE L…
4.82539,0.45557272,4,Feet,IN OUR A-320 WE HAD A FAILURE OF A Flight Control COMPUTER WHICH RESULTED IN DEGRADED Flight Control CAPABILITIES. EMER …
6.6106157,2.9659433,1,Engine,ON TKOF ROLL Engine #2 FLAMED OUT AT 140 KTS. TKOF WAS ABORTED PRIOR TO V1. ON TAXI-IN IT WAS NOTED #2 FUEL LEVER WAS IN…
7.864642,0.32397515,4,Feet,UNABLE TO EXTEND FLAPS. DID EMER LNDG AS PRECAUTION.…
5.8333435,1.9221742,4,Feet,Aircraft WAS DISPATCHED WITH #1 Engine FADEC CLASS Sequenced Flashers (Cat  Config) MESSAGE. PREVIOUS Flight HAD NUMEROU…
8.284765,4.701496,4,Feet,CLRED FOR TKOF. TAKING RWY AT PUERTO VALLARTA; MX; THE Aircraft EXPERIENCED LOSS OF NOSE WHEEL STEERING. STOPPED AIRPLAN…
5.1111026,-0.19628309,4,Feet,WHILE FLYING THE Compass Locator At  Outer TO RWY 09; TWR WAS RPTING WINDS OF 090/15. WE WERE HAVING A LITTLE DIFFICULTY…
0.4223041,3.820503,3,Odor,PRIOR TO TKOF; WE RECEIVED AN 'Auxiliary Power Unit EMER/Automatic SHUTDOWN' Marker MESSAGE. SINCE THE Auxiliary Power U…
1.7130692,4.736639,4,Feet,ON TAXI OUT OF MSY FOR TKOF; 'STS' LIGHT CAME ON. RECALLED 'ESS TR' Inoperative. SHORTLY; #1 TR FAILS; DC-ESS AND DC ESS…
4.1981387,-1.5941907,4,Feet,THERE IS A DISCREPANCY Between THE Minimum Enroute Altitude ON PAGE 10-2A PUERTO VALLARTA; MEXICO; ARRS RWY 22 DATED JAN…
5.5246797,-0.1788568,4,Feet,DAY Visual Flight Rules; RIVER RWY 18; B757 7 MI AHEAD; WIND 220 DEGS/18 KTS/GUSTING 26. HAND FLOWN APCH AT Approximatel…
6.7017937,-0.47540927,4,Feet,AFTER DEPARTING MEM OFF OF RWY 27 WE WERE GIVEN A VECTOR OF 350 DEGS AND A Clearance TO 16000 Feet/Foot. PASSING 4000 Fe…
6.62525,3.8265533,4,Feet,LEAK IN 'YELLOW' Hydraulic System VERT(LY) Vertical CAUSED Marker WARNING OUT OF FL230. First Officer  Heading HDG(S) Pi…
5.201906,-0.8292265,4,Feet,WE WERE ON APCH TO RWY 4R -- AUTOPLT #1 ENGAGED TO Localizer. 10 MI OUTSIDE THE Outer Marker. Localizer NEEDLE #1; ADI A…
6.6615953,3.771871,4,Feet,Marker MESSAGE YELLOW System VERT(LY) Vertical Hydraulic LEVEL LOW PLUS RAIN/METAL SOUND NEAR DOOR 2R. DECLARED EMER AND…
6.092351,2.018756,4,Feet,ON ING) Descent; RECEIVED A CLASS I WARNING MESSAGE; 'COMPRESSOR VANE; AVOID THRUST CHANGES.' THE Engine PARAMETERS WERE…
6.0813174,2.0246925,4,Feet,R Engine LOST ABILITY TO Control LOW PRESSURE VARIABLE STATOR VANE WITH THRUST CHANGES. WARNING MESSAGE ON CRT INDICATED…
3.6381862,0.6151182,4,Feet,PRESSURIZATION PROB DURING CRUISE Flight. DURING CRUISE AT FL350; THE #1 REGULATOR FAILED AND CABIN ALT CLBED TO 10000 F…
0.9731065,4.559117,4,Feet,"ABOUT 1/2 (S,LY) Hour AFTER DEP FROM JFK FOR SJU; WE GOT A PARTIAL FAILURE OF #2 Alternating Current BUS WITH MULTIPLE E…"
6.352547,3.7629485,4,Feet,AFTER PUSHBACK AND TAXING TO RWY 21R; WE EXPERIENCED SEVERAL CAUTION BELLS WITH A VERY BRIEF DISPLAY ON THE LOWER Marker…
6.2178354,3.8033748,4,Feet,THE Aircraft WAS AT THE GATE HAVING BEEN RELEASED BY Maintenance FROM A 'C' Check. AS First Officer  Heading HDG(S); I W…
3.123385,2.1473382,4,Feet,CRUISE Flight AT FL370 50 Nautical Mile SW OF Naval Air Station ON BR 55V THE #1 Flight ATTENDANT RPTED CALL System VERT…
4.349055,2.2956116,4,Feet,UPON TAXIING OUT AT DTW A R Engine FIRE DETECTION 1 LOOP FAULT ILLUMINATED. COCKPIT OPS MANUAL PROCS DID NOT RESOLVE THE…
5.760457,2.861275,4,Feet,HIGH OIL TEMP INDICATION. DECLARED EMER; SHUT DOWN Engine; DIVERTED TO CLE. PROB CAUSED BY CORROSION IN CANNON PLUG OR P…
5.6587396,2.0737524,1,Engine,#1 Engine HAD AN UNCOMMANDED ACCELERATION TO 102.0 PERCENT N1. THE AUTOTHRUST/ECU FAILED. I REGAINED Control OF THE Engi…
4.1610856,7.5027304,4,Feet,Automatic-REFUEL PANEL IMPROPERLY SET BY MECHS AFTER REFUEL AT FLL. DISCOVERED 10000 LBS LATERAL FUEL IMBALANCE Approxim…
5.747095,1.9226094,1,Engine,DSNDING THROUGH FL330 THE #2 Engine OVER-SPED. THE Aircraft YAWED TO THE L; THE Engine SPOOLED UP; AND THE AUTOTHROTTLES…
3.69008,0.56755394,4,Feet,AFTER A Maintenance Heavy C Check Aircraft WAS BEING FERRIED TO JFK FOR REVENUE SVC. AFTER TKOF A STRONG BLEED AIR SMELL…
4.089239,-0.10340953,4,Feet,LOST GENERATOR AFTER TKOF; RETURNED OVERWT. 30 MINS AFTER TKOF LOST #1 GENERATOR. RESET ONCE BUT IT FAILED AFTER A FEW M…
5.6908607,1.711804,3,Odor,FULL Administration Power TKOF. Engine #1 DID NOT ACHIEVE FULL Administration Power. ACCELERATED ONLY TO 90 PERCENT N1. …
7.7488236,0.1377663,4,Feet,FLAPS FAILED TO EXTEND. ON APCH TO SDQ; FLAPS FAILED TO EXTEND BEYOND 20 DEGS. EMER DECLARED WITH SDQ APCH TWR. APPROPRI…
3.5551343,2.7302225,3,Odor,AFTER BEING PUSHED BACK FROM GATE; WHILE STARTING #1 Engine RECEIVED AFT CARGO SMOKE WARNING. PERFORMED Marker AND COM. …
7.6724963,0.004392654,4,Feet,ON APCH TO SJU FLAPS FAILED TO EXTEND BEYOND 20 DEGS. EMER DECLARED WITH SJU APCH/TWR. APPROPRIATE 30/20 DEG APCH WAS FL…
8.804066,0.82315856,4,Feet,FREEZING RAIN AND SNOW WAS FORECAST. ALTHOUGH Heavy SNOW ACCUMULATION DID NOT AFFECT PHL; SNOW AND ICE DID COVER Aircraf…
4.6935964,2.4830465,4,Feet,Engine SHUTDOWN/OVERWT EMER RETURN. CLBING OUT OF FL270 GOT A #2 NACELLE OVERHEAT ADVISORY ON Marker FOLLOWED BY #2 FIRE…
3.0178075,1.7852472,4,Feet,AS First Officer  Heading HDG(S); I WAS FLYING TOWARD LGA ABOUT 25 Nautical Mile E OF CLEVELAND WHEN THE Marker INDICATE…
5.4789133,0.2156159,4,Feet,AIRSPD INPUT TO THE Captain Flight DIRECTOR WENT BAD; PROBABLY DUE TO PROBE ICING. AIRSPD DECAY. AUTOFLT PROTECTION Syst…
4.8494973,5.9040837,4,Feet,ON APR/SAT/96 Air Carrier Service Flight XX MEX-SFO WE HAD A RAPID CABIN DEPRESSURIZATION. AT THE TIME WE WERE AT FL350 …
5.328704,2.30574,4,Feet,DURING CRUISE AT FL370 En Route TO MSP FROM SFO; THE #2 Engine FLAMED OUT. WE ATTEMPTED A RELIGHT WHICH FAILED. DECLARED…
3.390411,1.0922834,4,Feet,ON Flight FROM CMH TO DCA; WHILE CLBING OUT OF FL250; OUR Engine BLEEDS (BOTH ENGS) CLOSED AND WOULD NOT REOPEN. THIS WA…
4.943674,0.4472012,4,Feet,WHILE OPERATING A Flight ON AN A320-232 AIRBUS; ON MAY/SAT/96 FROM ORD TO DCA WE EXPERIENCED SEVERAL OPERATIONAL DIFFICU…
3.4355013,0.91271114,4,Feet,Aircraft HAD OPEN #2 BLEED FAULT UPON ACCEPTANCE MEM. TECHNICIAN CHANGED BMC AND SIGNED LOG. CLBING THROUGH 15000 Feet/F…
4.8779273,-0.64091444,4,Feet,Aircraft HAD BEEN BROUGHT FROM HANGAR. SEVERAL Maintenance RELATED ITEMS WERE ADDRESSED BY TECHNICIANS AS WE BEGAN PREFL…
2.5937421,1.7985091,4,Feet,WHILE AT CRUISE (FL390) 65 MI N OF DENVER; BEGAN TO SMELL ELECTRICAL FUMES THROUGHOUT CABIN AND COCKPIT. CHKED System VE…
5.185858,2.237508,4,Feet,THIS WAS A SCHEDULED Air Carrier Service Flight AT FL330. THE Aircraft WAS AN A320 En Route LAX-EWR AND WAS 17000 LBS AB…
6.9636908,-0.054358043,4,Feet,RUDDER TRAVEL VERY RESTR ON LNDG. WINDS WERE LIGHT AND AUTOBRAKES KEPT Aircraft TRACKING ON CTRLINE. WHILE TAXIING TO GA…
5.3436728,0.13580692,4,Feet,WHILE CLBING AT FL280 IMC; ALL AIRSPD AND ALT Information WAS LOST FOR Approximately 10-15 MINS. WHILE ATTEMPTING TO LEV…
3.1065452,1.9962418,4,Feet,SHORTLY AFTER TKOF; Flight ATTENDANTS RPTED TO Captain OF Passenger AND OTHER Flight ATTENDANTS SMELLING SMOKE OF AN ELE…
6.9120784,-0.16347066,4,Feet,IMMEDIATELY AFTER LEVELING AT FL310; Aircraft BEGAN TO SHAKE/YAW BACK AND FORTH ACCOMPANIED BY RUDDER MOVEMENT THAT COUL…
